event,radiator,recoiler_before,recoiler_after,daughter_b,daughter_c,radiator_pid,daughter_b_pid,daughter_c_pid,recoiler_pid,scale,Q,Q2,z,z_lab,residual
1051,6,5,9,7,8,-2,-2,21,1,0.9769399166107178,2.1689991749784947,4.70455742105739,0.7234958282869169,0.7387203881045388,1.3560261371136678e-07
1051,9,10,15,13,14,1,1,21,21,0.6338857412338257,1.2894362345430412,1.6626458029525368,0.44507609482276067,0.4036662053894518,7.913502226117254e-08
1055,5,6,13,11,12,-2,-2,21,2,1.1753830909729004,3.226083133041706,10.40761238129619,0.8440614658207479,0.5244134153953038,1.2160662271441916e-06
1055,13,12,16,14,15,2,2,21,21,0.8051543831825256,1.795090778332003,3.222350902452596,0.730076191215639,0.9341281525794914,7.642204015230578e-07
1055,11,16,19,17,18,-2,-2,21,21,0.6483947038650513,1.3329271285534816,1.7766947300338298,0.6378359596578536,0.7606635216549045,8.462232866585662e-08
1056,5,6,9,7,8,2,2,21,-1,1.0859696865081787,3.2060284069518996,10.278618146182534,0.8691684350186899,0.34617553389799316,3.7968731839182695e-07
1056,7,8,12,10,11,2,2,21,21,0.9058343172073364,1.8329905004874543,3.3598541748772477,0.5893514506601121,0.4331387338476174,1.4214801809444213e-07
1057,17,18,35,33,34,2,2,21,21,0.8620271682739258,1.929206690803105,3.7218384558394666,0.2977819524439865,0.8837019683787747,3.0157844583977614e-05
1057,22,21,29,27,28,2,2,21,21,1.427291750907898,2.8579585619521395,8.167927141835541,0.4947377216837534,0.5491411228170536,4.108568204035076e-05
1058,6,5,9,7,8,1,1,21,-2,0.6209588646888733,1.8198672135604828,3.3119166749923954,0.8700002764348604,0.9069068932914818,1.1122021389256061e-05
1058,7,8,12,10,11,1,1,21,21,0.5647349953651428,1.2099971239821101,1.464093040044978,0.36970735920774744,0.0720770431327989,2.412626510911443e-05
1059,5,6,9,7,8,-1,-1,21,2,0.8739445805549622,8.204836426630226,67.31934078775826,0.9885415643800078,0.9908731232148594,1.0631746168110694e-05
1060,6,5,9,7,8,-1,-1,21,2,0.961193323135376,15.775550474044943,248.8679927591396,0.9962753952127607,0.995124814634808,0.00010139415832360852
1060,7,8,12,10,11,-1,-1,21,21,0.91572505235672,2.664297322659076,7.098480223528319,0.8652444087633102,0.8921283150305448,1.7613651580556876e-06
1060,9,13,24,22,23,2,2,21,21,0.5909745693206787,2.019409427649402,4.078014436479285,0.9022951599627979,0.9028525223782697,9.733984174682799e-05
1060,10,18,21,19,20,-1,-1,21,21,0.6146143674850464,1.2783754510156746,1.6342437937595298,0.658459977463214,0.6485591571580234,1.1483813255194875e-05
1061,6,5,19,17,18,3,3,21,-2,0.9278036952018738,1.860058503101269,3.459817634959334,0.501453579914065,0.7529592042825345,1.1157159240768289e-05
1062,6,5,9,7,8,1,1,21,-1,0.7200995087623596,1.9316461864123788,3.731256989481486,0.18552972137520246,0.18545063151056163,2.0636666502325377e-05
1062,9,8,12,10,11,-1,-1,21,21,0.6959785223007202,3.3381018648190337,11.14292405990831,0.954896196558308,0.8418063488446477,5.0299266361893324e-05
1063,6,5,9,7,8,-2,-2,21,2,1.1231318712234497,3.1442126652143485,9.886073284094316,0.8514893878034044,0.05687348861427005,2.6321592672601362e-05
1063,9,8,12,10,11,2,2,21,21,0.6799024343490601,1.944936678780992,3.782778684467636,0.8610098070616794,0.9373952314549203,3.12829570938399e-05
1064,6,5,9,7,8,2,2,21,-1,1.0297958850860596,3.9199196325875185,15.365769925945067,0.9259894077016313,0.9525990570151046,3.0275639381939474e-05
1064,7,8,12,10,11,2,2,21,21,0.8641678690910339,1.747649955476017,3.0542803668753242,0.5838009459822617,0.5218155095698315,3.07551517930692e-05
1065,6,5,13,11,12,1,1,21,-2,0.8681358098983765,1.9519960389783455,3.8102885361871506,0.7360104623359016,0.7780259257623626,1.1920928955078125e-06
1067,6,5,9,7,8,2,2,21,-1,0.931499183177948,1.9264260481659614,3.711117319052323,0.6378721874776675,0.3322260430370005,6.912618453441333e-06
1067,16,22,25,23,24,-1,-1,21,21,0.5627965927124023,1.4509292328571628,2.105195638759475,0.824612418462343,0.8942247687730472,4.1511235920360505e-06
1071,5,6,9,7,8,1,1,21,-2,0.5972174406051636,1.7527302058633054,3.072063174545625,0.8713775337428065,0.9335580226622023,5.72212350812573e-06
1076,5,6,9,7,8,2,2,21,-3,1.4884402751922607,3.462035235154602,11.98568796945198,0.25158613846920697,0.24900174047496476,1.3655727292492355e-05
1076,9,8,12,10,11,-3,-3,21,21,1.3298157453536987,3.730357261468986,13.915565298194394,0.8532339672119197,0.4830058795001406,8.204033193794105e-06
1078,6,5,9,7,8,-1,-1,21,2,0.5665004849433899,1.2539527492143878,1.5723974972623216,0.7327543197262194,0.18975984247673885,4.971271268154784e-05
1080,5,6,9,7,8,-1,-1,21,1,0.8318929672241211,6.400824502968257,40.970554317798836,0.9828588767677973,0.9366375398441256,1.6785481797951832e-06
1080,9,8,12,10,11,1,1,21,21,0.7144365310668945,1.9142114672788049,3.6642055414616754,0.8375411678835467,0.9323745831101535,3.68653192040876e-06
1081,6,5,9,7,8,-4,-4,21,1,1.6765518188476562,4.767786382907971,22.73178699304267,0.8684734910073402,0.5505117851857366,5.8897110591104625e-06
1081,7,10,15,13,14,-4,-4,21,21,0.8523855209350586,1.912671136799716,3.658310877546718,0.8307799845797395,0.6632861967691706,3.0980442294913216e-07
1084,6,5,9,7,8,-2,-2,21,2,1.0890476703643799,3.691474931432759,13.626987169396493,0.9044530540211039,0.8986481448229907,9.597733817537547e-05
1084,7,10,21,19,20,-2,-2,21,1,0.6728202104568481,1.8854842291681284,3.555050778441731,0.8546845812687306,0.8767698497777526,8.678567277527473e-07
1084,12,11,15,13,14,2,2,21,-1,0.752402663230896,5.992120431699198,35.905507267986984,0.9840219265459926,0.9866869980650869,5.980470728759715e-05
1084,15,14,18,16,17,-1,-1,21,21,0.6972922682762146,2.4931671948415004,6.215882661433836,0.9159343287907766,0.6699293651135689,1.3194260925733873e-06
1084,16,17,30,28,29,-1,-1,21,21,0.5521745681762695,1.1316739572800043,1.2806859455857849,0.6398364930146588,0.6657714212544256,8.823513449972131e-08
1084,13,18,27,25,26,2,2,21,21,0.6334825754165649,1.901954391236196,3.6174305063426493,0.8699707143021895,0.9492209813336987,3.862087560572091e-05
1085,5,6,9,7,8,-2,-2,21,2,1.0097960233688354,3.2935378341658046,10.847391465081579,0.8960080760890696,0.03450168384490923,7.351107898391082e-06
1085,7,8,12,10,11,-2,-2,21,21,0.5515261888504028,1.2802163891977372,1.6389540031704923,0.2931825982079668,0.779004873099584,4.819466096357465e-07
1086,6,5,9,7,8,2,2,21,-1,1.1329823732376099,2.2784553539748114,5.191358800056483,0.4604042754987977,0.44389588154904025,5.131486768501985e-05
1090,6,5,9,7,8,-1,-1,21,1,1.2605706453323364,5.090656917018452,25.91478784678781,0.9346366080508004,0.985309952036947,6.403062082455353e-06
1090,7,8,12,10,11,-1,-1,21,21,1.1636462211608887,2.5448722298669226,6.476374666347843,0.7075383466130223,0.8410414135583079,1.8815446705027154e-05
1091,6,5,9,7,8,1,1,21,-1,1.1304056644439697,9.08536207932354,82.54380411241014,0.9842937114398789,0.989811293472614,2.649558874475106e-06
1091,12,11,15,13,14,-1,-1,21,21,0.9586588144302368,1.9240997152563353,3.70215971424951,0.47354040589242835,0.4882017445110341,1.2310379476739693e-07
1093,9,10,13,11,12,2,2,21,-1,0.7400587201118469,2.2276873337964966,4.962590857157344,0.8764010424011687,0.980872902112984,1.067203021834045e-06
1093,11,12,16,14,15,2,2,21,21,0.6609337329864502,1.3244077712252416,1.754055944481812,0.5572099707468153,0.6312853057960369,5.88137808303313e-06
1094,9,10,13,11,12,3,3,21,21,1.0867438316345215,4.373283693098585,19.12561026032199,0.9347322093634487,0.9750748695158677,2.0241920777299803e-05
1094,11,12,19,17,18,3,3,21,21,0.9381880164146423,2.0142431428459355,4.057175438501872,0.6996050804678128,0.7363062846074911,1.2839579295309495e-05
1096,5,6,9,7,8,-1,-1,21,2,0.7953633666038513,1.7008169779190276,2.892778392377614,0.6886844569396637,0.7010952066549595,1.5993778039874106e-06
1097,6,5,9,7,8,2,2,21,-2,0.6845312714576721,1.2733424987466877,1.6214011191144584,0.5986209398453193,0.6874323241174509,4.8252550782158093e-05
1098,5,6,9,7,8,2,2,21,-3,0.8094410300254822,1.7297992552829067,2.9922054635772986,0.6875331744072649,0.7611464879722626,9.581168550397759e-07
1099,5,6,9,7,8,3,3,21,-3,1.1166818141937256,2.7543123613061002,7.586236583643585,0.7992357157057778,0.7364288779992979,4.8769176351577974e-05
1099,9,8,12,10,11,-3,-3,21,21,0.656623363494873,1.3276420243200375,1.7626333447406068,0.4901312456021472,0.48926581019889936,3.725494438776978e-05
1101,5,6,9,7,8,1,1,21,-2,1.2033435106277466,3.6434756635199927,13.274914910662453,0.8764077705499854,0.9009599746945559,6.268006562027537e-06
1102,6,5,9,7,8,-1,-1,21,2,0.7147008776664734,2.4590529919694717,6.046941617314011,0.908506844782539,0.35231141654068326,2.288826120383297e-05
1102,7,8,12,10,11,-1,-1,21,21,0.5899568200111389,1.2087405728234701,1.4610537723896106,0.43363398028411,0.07720281467493319,4.164348048248058e-06
1103,6,5,9,7,8,-1,-1,21,1,0.8027146458625793,1.7509299306351203,3.0657556219939073,0.7098636545739448,0.7039896931495827,4.350756316464299e-06
1103,9,8,12,10,11,1,1,21,21,0.7099862098693848,1.9053577597641997,3.6303881926936503,0.8383124601572981,0.8415630691795604,6.322780442051483e-06
1105,6,5,9,7,8,2,2,21,-2,0.8513274192810059,2.295747950087673,5.270458650331753,0.8386900048070122,0.37492254604409353,1.3754506326590758e-05
1106,6,5,9,7,8,1,1,21,-2,0.8359164595603943,1.6739814587877642,2.802213924365211,0.5053080885794601,0.4770288443616605,4.047222588536574e-05
1107,6,5,9,7,8,-1,-1,21,1,0.8203562498092651,3.356490921844042,11.266031308421468,0.9368038260363734,0.836937288865796,5.506070113223665e-07
1111,5,6,13,11,12,-2,-2,21,1,0.8931846618652344,1.9171085591595887,3.675305227602954,0.3383429099895781,0.33832135506183403,3.816559456248789e-06
1111,13,12,16,14,15,1,1,21,21,0.8323926329612732,8.913213090907616,79.4453676039269,0.9912132428662802,0.9902342163162487,1.1501256889911861e-06
1116,5,6,9,7,8,-2,-2,21,1,1.5911732912063599,3.6892757783633243,13.610755768818311,0.7549095204757508,0.566256821228776,8.477961937531487e-07
1116,9,10,15,13,14,1,1,21,21,0.7347725033760071,1.5756209028751578,2.4825812295771277,0.6937821479406424,0.9109594276024366,5.366487236430975e-07
1118,5,6,9,7,8,-2,-2,21,2,1.3874261379241943,2.856980341429379,8.16233667131393,0.6240543611618056,0.4421926185245549,2.1333391661930845e-06
1120,6,5,9,7,8,-2,-2,21,2,0.9782015085220337,1.9664928885990334,3.86709428091057,0.46451643955390354,0.46421790358889153,6.406676155422499e-05
1120,9,8,12,10,11,2,2,21,21,0.7761301398277283,2.6833485794436083,7.20035959880203,0.9203474615483048,0.9203780426559938,9.89618319384645e-05
1122,6,5,9,7,8,2,2,21,-3,1.1156460046768188,4.538359267736611,20.596704843050794,0.9357357998620258,0.32038664485536705,2.4466962518422356e-06
1122,7,8,12,10,11,2,2,21,21,0.752407431602478,1.5060627583309008,2.268225032031281,0.5423238065289459,0.4069136343440723,1.2310379476739693e-07
1124,6,5,9,7,8,-2,-2,21,2,0.7577118873596191,1.5359585690709792,2.3591687259025695,0.5988108777010737,0.8659674742503235,8.591542337964516e-05
1130,7,8,12,10,11,2,2,21,21,0.5868217349052429,1.1759324534534277,1.3828171350849976,0.5075969466410734,0.23683230031166974,2.827296549232345e-07
1132,6,5,13,11,12,1,1,21,-1,2.0482232570648193,4.808330594642413,23.120043107374265,0.7629289968065577,0.4991195773971506,3.822256771286743e-06
1132,11,12,16,14,15,1,1,21,21,1.5096968412399292,3.2451947743906766,10.531289123732556,0.6865101055090068,0.6077537890413782,3.82215559021575e-06
1134,6,5,9,7,8,2,2,21,-1,1.0271987915039062,3.3401313048454075,11.156477133608284,0.11438341343135974,0.06477538183165081,1.5208535398203105e-05
1134,7,10,15,13,14,2,2,21,21,0.8219681978225708,1.7407151392195341,3.030089195908082,0.6759688323463543,0.3232521998798436,1.0272078478106311e-05
1134,13,14,18,16,17,2,2,21,21,0.5550475120544434,1.1333810648360725,1.2845526381289494,0.6321970731815474,0.46466277716116794,2.6976040920060993e-06
1135,6,5,9,7,8,1,1,21,-3,1.0171529054641724,2.6176139417781767,6.851902748191484,0.8175469789022884,0.8184591060665075,3.43865079667415e-06
1136,6,5,9,7,8,2,2,21,-1,0.5279433727264404,2.60977023819266,6.810900696156174,0.9587698532859732,0.9724636137326783,3.11809815585325e-05
1137,6,5,9,7,8,3,3,21,-1,1.0791049003601074,2.4405122643126034,5.956100112260231,0.2961098453756109,0.5834412212013413,1.5078914929239175e-06
1138,14,13,41,39,40,2,2,21,-2,0.8712087273597717,2.1937888369769745,4.812709461244785,0.8081372619246249,0.9118144249666056,2.9839552036674004e-07
1138,26,25,35,33,34,-3,-3,21,21,0.9505891799926758,2.357774055933476,5.559098498832995,0.8045143209311776,0.19821470161107832,5.966686266739754e-07
1138,32,31,67,65,66,-2,-2,21,3,0.6639246940612793,1.3327653290298016,1.7762634222639155,0.48861538552329953,0.5756547138828575,4.7686175030571205e-06
1138,47,46,73,71,72,2,2,21,21,0.5931339263916016,1.2387127528468456,1.5344092840654104,0.6675368016048174,0.6634906819096905,1.1839626644838607e-06
1138,39,68,79,77,78,2,2,21,-2,0.5659616589546204,1.132200611714323,1.2818782251662872,0.5289079193194101,0.5499315764391636,2.502330485544602e-07
1139,6,5,9,7,8,-1,-1,21,2,0.9433072209358215,1.9067037837802068,3.635519319081758,0.4442569144631933,0.46968909619301513,7.72094537314244e-05
1140,5,6,9,7,8,-3,-3,21,1,0.5599110722541809,1.6612220838903509,2.759658812005,0.8801422515297793,0.38810799730084256,2.0631156793858048e-05
1144,5,6,9,7,8,2,2,21,-3,0.6593115925788879,1.8640845382283793,3.4748111656621097,0.8604620185468074,0.865485522415486,5.491399569581095e-05
1144,7,8,12,10,11,2,2,21,21,0.5638107061386108,1.1576871844303942,1.3402396169943733,0.6722423428610236,0.9923329750753855,3.481241288635014e-05
1146,6,5,13,11,12,-2,-2,21,2,0.8318148255348206,1.7698529567807668,3.132379488625623,0.6816795222546356,0.1307233360752976,3.1563740801394733e-06
1147,6,5,9,7,8,1,1,21,-2,1.3407851457595825,3.105583759217739,9.644650485516983,0.7549591711222121,0.7720716531204737,3.5454744638786882e-06
1148,5,6,9,7,8,2,2,21,-1,1.0411064624786377,2.2781603376478734,5.190014524031873,0.708369502268502,0.921638816013333,6.877107871090286e-06
1150,5,6,9,7,8,2,2,21,-3,1.0063058137893677,2.4500073308663777,6.002535921298992,0.22952896183659746,0.15487461270589753,1.5377565172659197e-05
1153,5,6,9,7,8,2,2,21,-2,0.69017094373703,1.8204700509003746,3.3141112062252125,0.8327125208965093,0.848402528903861,4.009975293500218e-05
1154,6,5,9,7,8,2,2,21,-3,0.6643725037574768,3.5297942608760087,12.459447524113209,0.9632381272576777,0.9776301802428123,4.302980927141463e-05
1154,7,8,12,10,11,2,2,21,21,0.6567258238792419,1.600427124103738,2.5613669795669614,0.8027852355762374,0.9887807176734753,5.3947968931666594e-05
1157,20,21,24,22,23,1,1,21,21,1.1394184827804565,3.5144548296746856,12.351392749823724,0.8815020529807377,0.8816706941206752,1.945127985166558e-05
1157,22,25,36,34,35,1,1,21,-2,0.7426639199256897,1.495235366015415,2.235728799783252,0.5894278790417772,0.6289728472040432,2.4426113628123295e-05
1157,30,29,33,31,32,2,2,21,21,0.8441940546035767,1.7853930772984725,3.1876284404653097,0.3593199971237574,0.3605321129453174,3.4240768222598115e-07
1159,5,6,9,7,8,-2,-2,21,2,0.7862438559532166,1.8651456177421348,3.4787681753826893,0.7759279031553344,0.07127446209894293,1.859669030702135e-05
1161,5,6,9,7,8,2,2,21,-1,1.6178821325302124,22.73859566289723,517.0437327207286,0.9949141309615478,0.9963008763287803,5.799813719487523e-05
1161,7,8,12,10,11,2,2,21,21,1.2570912837982178,3.790529721463819,14.368115569300578,0.8747011676936728,0.8953670437740248,6.86253464309469e-05
1161,9,12,15,13,14,-1,-1,21,21,0.7371495962142944,2.446895742536168,5.9872987748416255,0.9008754365859178,0.9045499729677636,2.158984913735501e-06
1164,5,6,9,7,8,2,2,21,-1,1.1075714826583862,2.199668203888377,4.838540207197517,0.5450180536758235,0.5526132245539354,7.253571964566612e-05
1165,6,5,13,11,12,-3,-3,21,2,2.152578830718994,4.419737993003569,19.534083926799212,0.39459271335622953,0.9896016834144108,5.239856209240303e-05
1165,13,12,24,22,23,2,2,21,21,0.8700523972511292,3.007013998918184,9.042133189689928,0.9090819752867537,0.9787542143493745,2.6949054943740135e-05
1165,22,23,33,31,32,2,2,21,21,0.5537021160125732,1.096064551548787,1.2013575011618434,0.6137037628220396,0.6149160539796268,1.9073602743091558e-05
1165,11,24,30,28,29,-3,-3,21,21,0.5953420996665955,1.2700641549150382,1.6130629576000501,0.7176414203625532,0.7319553506047789,4.656990695318287e-06
1166,6,5,9,7,8,-1,-1,21,1,1.5103269815444946,9.44823393000292,89.26912439605842,0.9737903774923498,0.1238580727868357,3.844373965706037e-05
1166,12,11,15,13,14,-1,-1,21,21,0.781848669052124,1.6561408057426001,2.7428023684457488,0.6775168004707541,0.4224502447137238,4.174985207951635e-07
1167,5,6,16,14,15,1,1,21,-1,0.7560096383094788,1.59871095238349,2.555876709270925,0.6762166777379763,0.67618135850116,9.541398640621973e-07
1167,16,15,22,20,21,-1,-1,21,21,0.6451590061187744,2.32963062299124,5.427178839578551,0.9179473901456929,0.9200882067047457,1.7943374184954607e-07
1169,5,6,9,7,8,-2,-2,21,1,0.8583009839057922,1.7283468126180948,2.9871827046871275,0.5737308111212304,0.495403908234756,1.0560130288423238e-06
1171,7,8,12,10,11,1,1,21,21,0.6205800771713257,1.2836430734417095,1.6477395399948778,0.6506576047273935,0.8493430037377325,9.490355255348233e-08
1172,5,6,9,7,8,-2,-2,21,1,0.6856895685195923,1.9796991640604167,3.9192087801815125,0.8639212109556954,0.21881420361365536,7.287970263904309e-05
1174,5,6,9,7,8,1,1,21,-3,0.8837184309959412,2.1841113517647335,4.770342396907572,0.7983528467242753,0.8166139702905981,9.852811846027697e-07
1176,5,6,9,7,8,1,1,21,-2,0.9386802911758423,2.081431116266441,4.332355491762164,0.7228801806777151,0.7446221681153954,3.7860754121770414e-07
1180,5,6,9,7,8,-1,-1,21,2,0.7443588376045227,1.8099640792093221,3.2759699680280496,0.7913110279363866,0.09134199581953413,1.3443970404200695e-06
1181,6,5,13,11,12,2,2,21,-1,0.8030165433883667,1.605676574726063,2.5781972626240224,0.5140613838755987,0.5206094648880069,2.903088876444276e-06
1181,13,12,16,14,15,-1,-1,21,21,0.6539600491523743,1.3693492406675778,1.8751173429168722,0.667393866334607,0.8990732126877126,3.6978906081309555e-06
1182,5,6,9,7,8,-1,-1,21,2,0.65726637840271,1.414898601337253,2.001938052066115,0.35037890408220973,0.35986178988181305,3.9092480010822133e-07
1182,9,8,12,10,11,2,2,21,21,0.5751282572746277,1.351127671956276,1.8255459859259862,0.2805999704641205,0.4259191715550661,7.8057055793457e-07
1184,5,6,9,7,8,-1,-1,21,2,0.7271502017974854,6.053807559800126,36.64858597109316,0.9854014898215755,0.913435351631009,1.2730868786987154e-05
1188,5,6,9,7,8,-1,-1,21,2,0.8784322738647461,2.9458722472176464,8.678163296927146,0.9025731321886378,0.9160290332960701,1.3486991523486091e-06
1189,6,5,9,7,8,-1,-1,21,1,0.5657619833946228,1.7291023647821477,2.9897949878952153,0.8823594919271888,0.5186790511158587,3.471604804929011e-06
1192,5,6,9,7,8,1,1,21,-2,0.8494495153427124,4.697297646403996,22.064605178912522,0.9663184986003136,0.9952563735864528,1.4061259236010036e-06
1192,7,8,12,10,11,1,1,21,21,0.6404168605804443,1.5391101013098756,2.368859903954095,0.7870489612613859,0.8531981648473637,7.948760427350773e-07
1195,6,5,9,7,8,2,2,21,-2,1.0142327547073364,2.8292216837518014,8.004495335811377,0.8496589036509317,0.8696385163737751,5.21390842314226e-05
1195,7,8,12,10,11,2,2,21,21,0.6728093028068542,1.3834963020826192,1.9140620178762822,0.584976129806732,0.6351321678429527,3.411974166055521e-05
1196,5,6,9,7,8,1,1,21,-3,1.439479112625122,4.407953826840144,19.430056939554667,0.8793005749324414,0.8879429394025823,2.3851932982693998e-06
1196,9,8,12,10,11,-3,-3,21,21,0.6309273838996887,2.4833320640076137,6.166938140128316,0.9333425219859381,0.9627128818063436,4.4196530728320796e-07
1197,7,8,12,10,11,1,1,21,21,0.5718074440956116,1.195212540497373,1.4285330169621844,0.4003852425022467,0.21882234339489434,8.886203499046388e-08
1198,10,11,15,13,14,1,1,21,21,0.5682070255279541,1.3267708748409304,1.7603209543261675,0.7745964384979606,0.7787147012675911,6.371012728383167e-05
1200,6,5,9,7,8,-2,-2,21,1,1.12692129611969,4.961299899018975,24.614496688005694,0.9456686518088255,0.9268234260269077,2.8827104154457304e-07
1201,6,5,9,7,8,-1,-1,21,1,1.3452327251434326,11.925356889845183,142.214136950178,0.9871188555144977,0.9240980890421394,2.1525860762291375e-06
1201,9,10,15,13,14,1,1,21,21,0.8762218952178955,1.7665518055193858,3.1207052815838017,0.5822055331062871,0.5882949421925032,5.728968422655483e-06
1202,6,5,9,7,8,-1,-1,21,1,0.979312002658844,2.013358324208782,4.053611741660794,0.6258800547313419,0.6259175364084989,6.877047331765538e-06
1202,12,11,15,13,14,1,1,21,21,0.6239000558853149,5.505546436825329,30.311041568040075,0.9870354037231023,0.9814587338256171,1.4637309837950507e-06
1204,5,6,13,11,12,1,1,21,-2,0.9975608587265015,2.1223846281836045,4.504516509950057,0.6783126038538804,0.9568421518999767,4.111667555284244e-06
1204,13,12,16,14,15,-2,-2,21,21,0.6142457127571106,1.2453259089010444,1.5508366193802123,0.45585080432465314,0.42604692013633383,3.7071911523150623e-06
1205,6,5,9,7,8,-2,-2,21,1,0.8047962188720703,1.6102238152614816,2.592820735235242,0.5074681766289817,0.5044879877122423,3.412053560345483e-05
1207,5,6,9,7,8,-2,-2,21,2,0.7501340508460999,2.088129945930852,4.360286671093184,0.8514857655633953,0.9003025004687112,1.2013700229374393e-07
1207,7,8,12,10,11,-2,-2,21,21,0.5551896691322327,1.1651941693004213,1.357677452171699,0.6774266174536411,0.7717386862078953,6.143906154658885e-08
1212,5,6,9,7,8,1,1,21,-2,1.1533669233322144,2.3555312534824173,5.548527486132449,0.41016992587376677,0.4104944043744362,3.932551670838996e-06
1212,12,11,15,13,14,-2,-2,21,21,0.6626875400543213,2.237752280303297,5.007535268002605,0.11635054048428335,0.10704133767279995,3.000882621578325e-07
1213,5,6,21,19,20,-3,-3,21,4,1.6485291719436646,6.616041756891504,43.77200852893202,0.9338675669823,0.9828652657317941,7.573312692719515e-06
1216,10,11,21,19,20,2,2,21,21,0.7702370285987854,1.5574579132080362,2.425675151414331,0.5896243364596948,0.678020684676096,1.0790030524639128e-05
1216,7,13,18,16,17,2,2,21,-1,0.8348267078399658,1.6964847447601454,2.8780604892038957,0.432863599683139,0.37323290848307344,3.932099938981686e-06
1218,18,19,26,24,25,2,2,21,21,0.5887552499771118,1.533125595997303,2.3504740931020853,0.8281610534619193,0.9953431713948191,7.906747657326783e-07
1219,6,5,13,11,12,-1,-1,21,4,1.3236117362976074,3.109385733845529,9.668279641842098,0.2465181728129539,0.21534387554903342,2.224459397658977e-05
1219,11,14,19,17,18,-1,-1,21,21,0.6773721575737,1.6374751410347705,2.6813248375068417,0.7896760886262834,0.4139998905899369,3.145725126641513e-05
1222,5,6,27,25,26,-2,-2,21,3,1.0722928047180176,2.448234951375798,5.993854377138056,0.7456550584745343,0.9977578393761327,3.4024791648247647e-06
1222,10,9,21,19,20,2,2,21,21,1.4900002479553223,4.623591351614373,21.377596986723226,0.8827989167815263,0.8984903612654899,2.0805932747343723e-05
1222,19,20,30,28,29,2,2,21,21,1.030874252319336,2.1070937197589643,4.439843943847669,0.6109104909913348,0.5265566888403672,6.8773015933483e-06
1222,27,26,33,31,32,3,3,21,21,0.7631968855857849,1.568755626484756,2.4609942156275793,0.4415287704469882,0.22515982709755586,9.063999530484726e-06
1224,5,6,9,7,8,-1,-1,21,2,0.8548201322555542,3.643691445773122,13.276487352000224,0.9420203138401313,0.945749634983571,2.6656007498500226e-07
1227,6,5,13,11,12,-1,-1,21,3,1.0063344240188599,2.014608770983797,4.058648500124845,0.4917052543284605,0.4690391148619391,2.8125324976707805e-07
1229,6,5,9,7,8,-2,-2,21,1,0.8928640484809875,2.340961674817816,5.480101562965834,0.8267462198959374,0.8423507116524233,8.597918358222882e-07
1231,6,5,54,52,53,1,1,21,-3,0.6429973840713501,1.62851969399506,2.6520763937297636,0.8143844460443259,0.7751400289592337,5.13633316202363e-06
1232,5,6,9,7,8,2,2,21,-1,1.0765286684036255,2.290325856496272,5.245592528935382,0.3439497416771709,0.3203431537152197,2.3843720482551587e-06
1232,7,8,12,10,11,2,2,21,21,0.8374478220939636,1.675715789968449,2.808023408749583,0.5108290324943604,0.887759028402999,7.629485480178083e-06
1232,15,14,18,16,17,-1,-1,21,21,0.6313693523406982,1.6442678810494753,2.7036168646509315,0.2115137341378334,0.8476667285761034,3.83897853007128e-06
1233,5,6,9,7,8,2,2,21,-2,0.8580611348152161,1.716544180534241,2.9465239237259686,0.5287009323319207,0.5288387530397247,2.698056768836087e-06
1233,15,14,18,16,17,-2,-2,21,1,0.6831983327865601,3.095088648870229,9.57957374436534,0.9492490928084362,0.9521035422441345,1.7192640527249625e-05
1233,16,17,24,22,23,-2,-2,21,21,0.642322838306427,1.393661341746837,1.9422919354795942,0.707661401849083,0.8357714048725557,2.7771483249220356e-05
1234,5,6,9,7,8,-1,-1,21,2,0.8679037690162659,1.7676315023277471,3.124521128021448,0.6079028544935452,0.050317986241771896,9.782487037729201e-05
1234,9,8,12,10,11,2,2,21,21,0.7820674180984497,1.9477686274385548,3.793802626033872,0.8000295601976329,0.939462642189471,3.8902437299472154e-05
1238,5,6,9,7,8,2,2,21,-2,0.7701886892318726,2.3631990292884755,5.584709652029992,0.881498117387165,0.8808074545851147,1.9581282485693937e-06
1238,12,11,19,17,18,-2,-2,21,21,0.6054325103759766,1.724422636588965,2.9736334295804374,0.8610849556671256,0.8912868830235783,6.056955728377227e-07
1239,5,6,9,7,8,1,1,21,-1,0.5650593638420105,1.5320318879175554,2.347121705596229,0.8447873850978347,0.9731099901936863,5.29162538318814e-07
1240,5,6,9,7,8,2,2,21,-3,0.6464084982872009,1.3044528720721125,1.7015972954571827,0.5941057422683212,0.5943734689225515,8.162191806327923e-06
1249,6,5,17,15,16,2,2,21,-2,0.5624208450317383,1.7136482207772445,2.936590224573016,0.912291576194153,0.9896136680386546,2.1067358316116747e-05
1250,5,6,9,7,8,2,2,21,-1,0.7534430027008057,2.012395216741789,4.049734508365232,0.8358119123263553,0.6398817527249777,3.6502142504629316e-07
1252,5,6,9,7,8,-2,-2,21,2,0.9012845158576965,9.681082070537713,93.72335005648675,0.9912665604231715,0.9769513022934411,2.25654163951078e-05
1252,7,8,12,10,11,-2,-2,21,21,0.6623141169548035,2.0052975944250147,4.021218442206751,0.8786654954454125,0.9203015721742072,2.6023759240765842e-06
1255,7,8,12,10,11,1,1,21,21,0.5517980456352234,1.1824300482482983,1.3981408190004734,0.3695909941735524,0.3063151648483003,1.9260147146449334e-07
1256,6,5,9,7,8,-3,-3,21,2,0.8313512802124023,2.670869614047105,7.13354449524013,0.13884624475666787,0.9445498648740673,7.621791150313117e-05
